timestamp,direction,entry_price,exit_price,net_pnl,active_balance
2025-11-19 19:35:00,-1,89237.83,88733.55,0.0766821732090638,3.598524730713188
2025-11-19 20:50:00,-1,89199.94,89565.11,-0.0944909438015043,3.5040337869116835
2025-11-19 22:25:00,1,90344.5,90594.86,0.033144099707327665,3.530549066677546
2025-11-20 05:55:00,1,92827.63,92616.2,-0.06595521521696654,3.464593851460579
2025-11-20 06:30:00,1,92399.77,92263.31,-0.06608312868812419,3.398510722772455
2025-11-20 08:05:00,-1,92349.34,92378.24,-0.019459543338780548,3.3790511794336746
2025-11-20 12:05:00,-1,91795.43,91948.89,-0.07900651978871173,3.300044659644963
2025-11-20 14:45:00,-1,91325.19,90778.69,0.053063339210027566,3.342495331012985
2025-11-20 21:25:00,-1,86503.64,87154.64,-0.09462378778502499,3.24787154322796
2025-11-20 22:00:00,1,87282.6,87459.66,0.025166287049794248,3.2680045728677953
2025-11-20 23:40:00,1,87563.32,87042.48,-0.08911986230150847,3.1788847105662867
2025-11-21 05:25:00,-1,86258.1,86208.42,0.0023916432900139752,3.180798025198298
2025-11-21 11:45:00,-1,83235.27,82293.89,0.12522178521073615,3.280975453366887
2025-11-21 12:55:00,-1,83203.38,83285.35,-0.009024535924995875,3.271950917441891
2025-11-21 15:45:00,1,84466.28,83264.61,-0.093353666632817,3.178597250809074
2025-11-21 18:20:00,1,83674.03,83632.73,-0.006735146864083702,3.1718621039449904
2025-11-21 19:55:00,1,84180.46,84209.3,-0.0005753241401976208,3.1712867798047926
2025-11-21 22:50:00,1,85131.27,84447.22,-0.13903262197610872,3.032254157828684
2025-11-21 23:35:00,-1,85032.63,85001.3,-0.0003252788534323331,3.0319288789752514
2025-11-22 00:45:00,1,84895.97,84815.16,-0.017713656399310933,3.0142152225759404
2025-11-22 06:10:00,-1,84197.62,84278.7,-0.021189384310948616,2.993025838264992
2025-11-22 06:50:00,1,84526.69,84681.55,0.025072888035482688,3.013084148693378
2025-11-22 08:25:00,1,84534.0,84224.54,-0.07313541527839937,2.9399487334149788
2025-11-22 12:15:00,1,84098.94,83844.03,-0.05710756954830375,2.882841163866675
2025-11-22 15:50:00,1,84119.53,84145.3,-0.001781334113003445,2.8810598297536716
2025-11-22 20:00:00,1,84615.05,84796.7,0.04974871720497557,2.920858803517652
2025-11-22 23:55:00,1,84791.49,84739.74,-0.015287276288329227,2.9055715272293225
2025-11-23 03:55:00,1,85886.23,86308.54,0.060676338784530284,2.954112598256947
2025-11-23 06:10:00,1,86235.61,86287.36,0.0041372750600615835,2.957422418304996
2025-11-23 08:45:00,-1,85703.52,86062.24,-0.09013068546660565,2.8672917328383907
2025-11-23 13:10:00,1,86596.76,86351.43,-0.05697613733683453,2.810315595501556
2025-11-23 15:35:00,1,86547.4,86994.02,0.06758107459324372,2.864380455176151
2025-11-23 16:30:00,1,86987.99,87266.77,0.04879014574773638,2.90341257177434
2025-11-23 18:20:00,-1,86837.53,87008.08,-0.036352032273759396,2.8670605395005806
2025-11-23 20:20:00,1,87325.01,87672.34,0.05782088898047352,2.9133172506849596
2025-11-23 21:30:00,1,87321.32,87690.11,0.06372880532321883,2.9643002949435346
2025-11-23 23:25:00,1,87332.0,87064.04,-0.05075940341873445,2.9135408915248
2025-11-24 02:20:00,-1,86550.0,87988.57,-0.22227480727201746,2.6912660842527827
2025-11-24 03:15:00,1,87335.84,87708.02,0.032056257802922976,2.7169110904951213
2025-11-24 04:15:00,1,87453.69,86779.97,-0.10862770266491206,2.608283387830209
2025-11-24 05:15:00,-1,87575.93,87570.0,-0.0030877432956623128,2.6051956445345468
2025-11-24 06:15:00,1,86936.78,87098.0,0.014583991598356964,2.6168628378132324
2025-11-24 07:35:00,-1,87015.45,87133.43,-0.020791181058355278,2.596071656754877
2025-11-24 07:50:00,-1,87307.78,87128.25,0.019641160040901225,2.611784584787598
2025-11-24 11:50:00,-1,86040.67,86256.79,-0.03763797595643647,2.5741466088311618
2025-11-24 13:10:00,-1,86333.99,86341.99,-0.006566766793264148,2.5675798420378975
2025-11-24 14:10:00,1,86013.1,86064.27,0.002445872452808376,2.569536540000144
2025-11-24 20:15:00,1,88303.83,88779.08,0.06772093706885232,2.623713289655226
2025-11-24 22:55:00,1,88920.16,88636.54,-0.05369763261407236,2.5700156570411536
2025-11-25 01:45:00,-1,88187.03,87792.78,0.06669748439422205,2.623373644556531
2025-11-25 03:20:00,-1,87784.34,87966.71,-0.039857711810651605,2.5835159327458794
2025-11-25 04:15:00,-1,88031.67,88066.9,-0.013309665252748456,2.570206267493131
2025-11-25 06:25:00,1,88217.52,87944.06,-0.05629479469544698,2.513911472797684
2025-11-25 08:35:00,-1,87532.36,87347.82,0.026258909400681638,2.534918600318229
2025-11-25 11:00:00,-1,87079.13,87331.36,-0.04368604624316418,2.491232554075065
2025-11-25 13:45:00,1,87448.13,87069.12,-0.07754170908007767,2.413690844994987
2025-11-25 14:40:00,-1,87199.99,86599.99,0.06119565754547909,2.4626473710313705
2025-11-25 18:05:00,1,87625.89,87766.42,0.011356514039906396,2.4717325822632956
2025-11-25 19:10:00,1,87646.28,86949.89,-0.09101289318108277,2.3807196890822127
2025-11-25 20:10:00,-1,86877.45,87103.74,-0.02407680768864326,2.3566428813935696
2025-11-26 00:20:00,1,87534.25,87718.39,0.014825277263448833,2.3685031032043287
2025-11-26 01:30:00,1,87402.11,87834.5,0.056268047710180395,2.4135175413724728
2025-11-26 02:10:00,1,87851.26,87997.85,0.016567215667230045,2.426771313906257
2025-11-26 02:55:00,1,87808.03,87711.82,-0.019186777436182564,2.4075845364700745
2025-11-26 05:30:00,-1,87242.1,87642.42,-0.06311524918224641,2.3444692872878283
2025-11-26 08:40:00,1,87617.99,87538.9,-0.02511161382061413,2.319357673467214
2025-11-26 12:00:00,-1,86895.35,86732.86,0.024478320663612153,2.338940329998104
2025-11-26 18:45:00,1,89729.98,90040.7,0.02048924995250561,2.3553317299601084
2025-11-26 21:25:00,1,89812.18,90270.0,0.0468271856033576,2.3927934784427944
2025-11-26 22:05:00,1,90185.29,90302.97,0.013045316662509167,2.403229731772802
2025-11-27 00:45:00,1,90179.01,90539.66,0.06842382141601615,2.4579687889056148
2025-11-27 04:25:00,1,91389.21,91125.69,-0.027239035793888405,2.4307297531117262
2025-11-27 05:45:00,1,90966.46,91026.76,0.0038114492821188575,2.4337789125374214
2025-11-27 06:20:00,-1,91287.72,91342.47,-0.014566206772156557,2.419212705765265
2025-11-27 10:35:00,1,91591.69,91435.94,-0.039281520599406684,2.379931185165858
2025-11-27 11:55:00,-1,91469.76,91371.88,0.015139920448399007,2.392043121524577
2025-11-27 14:15:00,-1,90827.48,90656.42,0.01708484838703626,2.405711000234206
2025-11-27 15:50:00,-1,90895.95,90985.21,-0.01691110904295624,2.38879989119125
2025-11-27 20:10:00,1,91528.21,91493.56,-0.016570289134743066,2.372229602056507
2025-11-28 01:50:00,-1,91037.25,90864.2,0.025922091242797245,2.3929672750507445
2025-11-28 02:15:00,-1,90898.0,90778.06,0.015148781745820863,2.405086300447401
2025-11-28 03:35:00,-1,91083.08,91194.81,-0.02836015595011673,2.3767261444972845
2025-11-28 06:40:00,1,91450.65,91408.48,-0.017081361800156777,2.359644782697128
2025-11-28 09:00:00,-1,91125.77,91554.0,-0.09164011021079123,2.2680046724863367
2025-11-28 10:35:00,1,91479.51,91655.98,0.016818788713424113,2.281459703457076
2025-11-28 11:20:00,1,91588.86,91261.6,-0.07023501712309693,2.211224686333979
2025-11-28 11:35:00,-1,91292.68,91267.57,-0.0016450531014947966,2.2095796332324844
2025-11-28 12:15:00,-1,91415.82,91555.77,-0.024103046070480423,2.185476587162004
2025-11-28 16:15:00,1,92441.85,91980.87,-0.04382251943260501,2.141654067729399
2025-11-28 16:45:00,-1,91578.01,91468.21,0.005895193715733373,2.1463702227019854
2025-11-28 19:45:00,-1,90663.98,91105.25,-0.03809410584726369,2.1082761168547215
2025-11-28 21:40:00,1,91029.23,91239.68,0.03971096511544528,2.140044888947078
2025-11-28 22:05:00,1,90977.68,90941.67,-0.02556710794761836,2.1144777809994593
2025-11-29 01:20:00,-1,91042.64,90995.05,0.002503513523993103,2.116480591818654
2025-11-29 02:00:00,-1,90859.1,90808.56,0.003862030369383233,2.1195702161141603
2025-11-29 02:30:00,-1,90910.01,90595.46,0.07790936268475188,2.181897706261962
2025-11-29 05:00:00,-1,90732.16,90808.0,-0.0464727514091888,2.1354249548527733
2025-11-29 06:05:00,1,90733.22,90763.4,-0.002234206358278021,2.133190748494495
2025-11-29 07:00:00,-1,90577.29,90652.93,-0.021912428953335714,2.1112783195411593
2025-11-29 08:25:00,-1,90709.07,90622.93,0.011996885946501265,2.1208758282983604
2025-11-29 14:50:00,1,90726.77,90648.45,-0.04013315946481602,2.0807426688335444
2025-11-29 17:15:00,1,90699.82,90731.37,-0.000991306627973196,2.079751362205571
2025-11-29 19:10:00,-1,90447.63,90723.85,-0.039067349954826074,2.040684012250745
2025-11-29 20:35:00,-1,90555.18,90698.01,-0.04409863629026459,1.9965853759604804
2025-11-29 22:45:00,1,90906.85,90775.46,-0.0432067646873367,1.9533786112731437
2025-11-30 02:05:00,1,90945.58,91010.76,0.010128339862571178,1.9614812831632007
2025-11-30 02:55:00,1,90848.14,90795.51,-0.027754997681290007,1.9337262854819106
2025-11-30 05:00:00,1,90915.91,90765.73,-0.04056429774849914,1.8931619877334114
2025-11-30 10:30:00,1,91263.87,91244.0,-0.009163846253409071,1.8839981414800022
2025-11-30 12:35:00,-1,91269.28,91236.06,-0.0007609723677597883,1.8832371691122425
2025-11-30 14:30:00,1,91705.39,91509.07,-0.03300689073208703,1.8502302783801554
2025-11-30 15:05:00,-1,91463.99,91375.86,0.008932371550200203,1.8573761756203155
2025-11-30 16:30:00,-1,91499.98,91640.43,-0.04086125195022379,1.8165149236700917
2025-11-30 17:15:00,1,91413.66,91492.89,0.007094494654507141,1.8221905193936974
2025-11-30 19:35:00,-1,91360.0,91467.3,-0.02546994199510868,1.7967205773985886
2025-11-30 20:10:00,-1,91469.82,91563.0,-0.03895219440734379,1.7577683829912447
2025-11-30 21:05:00,-1,91327.68,91248.48,0.009787836352346374,1.7655986520731217
2025-11-30 23:05:00,-1,91192.91,90908.68,0.050609047625714845,1.8060858901736936
2025-12-01 06:40:00,-1,86159.1,86289.85,-0.026199624977245366,1.7798862651964482
2025-12-01 09:40:00,1,86642.43,86842.3,0.02026565190781983,1.796098786722704
2025-12-01 15:00:00,1,86122.0,85765.01,-0.03242289807755174,1.7636758886451522
2025-12-01 17:40:00,-1,84795.37,85201.26,-0.01910314295746626,1.744572745687686
2025-12-01 21:00:00,1,85243.27,85652.6,0.026783556381976072,1.7659995907932668
2025-12-02 01:00:00,1,86509.67,86727.22,0.017775800607920743,1.7802202312796034
2025-12-02 06:30:00,1,86953.82,87081.0,0.008514176308585418,1.7870315723264718
2025-12-02 07:40:00,1,86907.75,87008.13,0.013000970996236205,1.7974323491234607
2025-12-02 09:20:00,-1,86695.27,86889.91,-0.021367111238005387,1.7760652378854553
2025-12-02 10:40:00,1,86799.78,87063.42,0.031189982014536537,1.8010172234970845
2025-12-02 13:00:00,1,87263.78,87144.19,-0.019581609627770325,1.7814356138693141
2025-12-02 16:35:00,1,90595.99,90758.33,0.0054314928408349455,1.7857808081419821
2025-12-02 19:30:00,1,92020.3,92130.91,0.0059265022748093065,1.7905220099618295
2025-12-02 20:25:00,1,91930.89,90974.78,-0.10471771640422216,1.6858042935576074
2025-12-02 21:40:00,-1,91129.55,91477.72,-0.0248069555150943,1.6609973380425131
2025-12-02 22:40:00,1,91620.12,91807.99,0.013393165890304707,1.671711870754757
2025-12-02 23:40:00,1,91476.81,91426.57,-0.010577016471998947,1.661134854282758
2025-12-03 07:05:00,1,93750.39,93297.63,-0.04049164613040117,1.6206432081523567
2025-12-03 07:20:00,1,93200.01,93135.99,-0.008483734150397396,1.6121594740019594
2025-12-03 10:00:00,-1,93154.28,93086.45,0.004973568133255245,1.6161383285085635
2025-12-03 10:25:00,-1,93209.99,93214.08,-0.005152917725908987,1.6109854107826544
2025-12-03 13:00:00,-1,92863.34,93065.07,-0.02807299980243775,1.5829124109802166
2025-12-03 17:10:00,-1,92611.38,92630.48,-0.003157508404773932,1.5797549025754427
2025-12-03 21:25:00,1,92980.43,93276.2,0.021829354457303076,1.5972183861412852
2025-12-03 23:05:00,1,93405.53,94033.69,0.05715920134989491,1.642945747221201
2025-12-03 23:55:00,1,93595.12,93429.95,-0.013310131556267703,1.6296356156649332
2025-12-04 02:35:00,1,93711.06,93980.09,0.020501443072213167,1.6460367701227037
2025-12-04 02:55:00,1,93826.75,93943.24,0.00619753865333853,1.6509948010453745
2025-12-04 04:05:00,1,93492.06,93460.58,-0.00640391752498428,1.6445908835203902
2025-12-04 07:30:00,-1,93063.81,93191.04,-0.019930776115555538,1.6246601074048346
2025-12-04 13:00:00,-1,92999.99,92582.5,0.04694848014769045,1.662218891522987
2025-12-04 14:50:00,-1,92657.5,91977.77,0.05888960500323833,1.7093305755255777
2025-12-04 18:20:00,-1,92337.28,92517.62,-0.016097949817076955,1.6932326257085006
2025-12-04 20:25:00,-1,91890.16,92000.01,-0.007551824192371242,1.6856808015161293
2025-12-04 22:30:00,1,92287.54,92454.69,0.012720323528698252,1.695857060339088
2025-12-04 23:35:00,1,92276.52,92250.4,-0.009134190038087294,1.6867228703010007
2025-12-05 03:05:00,1,92533.13,92637.32,0.010583861869460589,1.6951899597965692
2025-12-05 07:05:00,-1,92069.86,92445.76,-0.07736826431350552,1.6178216954830638
2025-12-05 08:15:00,1,92311.39,92048.64,-0.05022926053381578,1.567592434949248
2025-12-05 11:30:00,-1,91527.24,91174.1,0.03863236902690065,1.5984983301707685
2025-12-05 13:00:00,-1,91257.97,91083.27,0.01483737874226075,1.610368233164577
2025-12-05 15:05:00,-1,91186.44,90930.01,0.011196422659828687,1.61932537129244
2025-12-05 18:55:00,-1,89367.09,88936.04,0.019986712756768173,1.6353147414978546
2025-12-05 19:35:00,-1,89309.3,89553.81,-0.021233562689534424,1.6140811788083202
2025-12-05 20:50:00,1,89353.38,89266.7,-0.011269832613201957,1.6028113461951183
2025-12-05 23:50:00,-1,89146.83,89290.0,-0.02161185123254592,1.5811994949625725
2025-12-06 00:40:00,-1,89373.19,89431.71,-0.014354635169655124,1.5668448597929174
2025-12-06 02:15:00,1,89316.33,89286.72,-0.010247395131541558,1.5565974646613758
2025-12-06 03:30:00,1,89555.47,89752.61,0.02399983998016584,1.5757973366455085
2025-12-06 04:05:00,1,89668.11,89702.11,-0.00027472638924492306,1.5755226102562636
2025-12-06 06:20:00,1,89554.2,89732.98,0.0314406480689557,1.6006751287114283
2025-12-06 07:30:00,1,89659.0,89593.39,-0.028458391194186805,1.5722167375172416
2025-12-06 10:55:00,1,89516.79,89506.0,-0.009901452095567954,1.5623152854216735
2025-12-06 14:10:00,1,89673.73,89740.13,0.00888519759541962,1.5694234434980092
2025-12-06 15:25:00,1,89957.56,89639.84,-0.04343485195180236,1.5259885915462068
2025-12-06 16:40:00,1,89904.91,89824.49,-0.013394995612305283,1.5125935959339016
2025-12-06 17:15:00,-1,89776.04,89650.03,0.01540853094314474,1.5249204206884175
2025-12-07 00:20:00,-1,89149.17,89303.42,-0.024887878404412065,1.5000325422840055
2025-12-07 02:45:00,1,89427.04,89498.67,0.005957888250168607,1.5047988528841405
2025-12-07 04:30:00,1,89650.01,89555.99,-0.03237806993947137,1.4724207829446692
2025-12-07 04:50:00,1,89510.44,89544.45,-0.0004072290376603933,1.4720135539070087
2025-12-07 05:45:00,-1,89498.43,89470.03,-0.002066340482434058,1.4699472134245746
2025-12-07 06:25:00,-1,89549.99,89659.01,-0.04637201031731583,1.4235752031072588
2025-12-07 08:00:00,-1,89379.72,89291.84,0.007106225986621694,1.4292601838965562
2025-12-07 09:20:00,-1,89351.72,89128.25,0.031086732711167804,1.4541295700654904
2025-12-07 11:55:00,-1,89159.64,89149.18,-0.00432984601145721,1.4497997240540332
2025-12-07 14:00:00,-1,89041.97,88900.01,0.009924953819802218,1.4577396871098751
2025-12-07 16:15:00,1,89233.6,89330.67,0.0031297809273540733,1.4602435118517583
2025-12-07 20:20:00,1,91267.28,91454.73,0.014643549752770949,1.471958351653975
2025-12-07 21:30:00,1,91229.17,90973.36,-0.0741564773207497,1.3978018743332252
2025-12-07 22:50:00,-1,90038.15,89646.28,0.0131389266223151,1.4083130156310772
2025-12-08 00:20:00,-1,89980.58,90220.0,-0.012735549922731194,1.395577465708346
2025-12-08 02:35:00,1,91102.54,91212.72,0.004246474830977204,1.3989746455731278
2025-12-08 03:20:00,1,91155.48,91337.09,0.012656101173249161,1.4090995265117272
2025-12-08 04:30:00,1,91064.34,91371.0,0.024515723527820606,1.4287121053339837
2025-12-08 08:20:00,1,91515.53,91720.46,0.019217046155732564,1.4440857422585698
2025-12-08 09:30:00,1,91990.01,92039.97,0.001342062999034933,1.4451593926577977
2025-12-08 10:10:00,1,91938.01,92031.25,0.006102122287822806,1.4500410904880559
2025-12-08 12:00:00,1,92133.4,91838.31,-0.05474653226963989,1.395294558218416
2025-12-08 14:20:00,-1,91560.26,91261.58,0.019649815245035535,1.4110144104144444
2025-12-08 18:25:00,-1,90257.98,90149.99,0.004520762725489718,1.4146310205948363
2025-12-08 23:25:00,1,90987.99,90719.27,-0.027731912012585812,1.3868991085822504
2025-12-09 00:30:00,-1,90747.69,90444.53,0.03135189983998572,1.4119806284542389
2025-12-09 01:25:00,-1,90508.4,90214.96,0.024782556810087703,1.431806673902309
2025-12-09 06:55:00,-1,90191.92,90166.84,-0.0011890832468945066,1.4306175906554144
2025-12-09 08:40:00,1,90440.02,90524.23,0.00968554837624654,1.4383660293564116
2025-12-09 11:05:00,-1,90180.94,90312.15,-0.020194754457466563,1.418171274898945
2025-12-09 13:20:00,1,90499.05,90639.99,0.014202588258049962,1.429533345505385
2025-12-09 13:50:00,1,90202.7,90367.29,0.01644737554477977,1.4426912459412087
2025-12-09 15:05:00,-1,90342.01,90661.67,-0.025444425459425567,1.4172468204817832
2025-12-09 18:15:00,1,93699.99,94134.93,0.02063744007831711,1.433756772544437
2025-12-09 20:05:00,1,93895.63,93688.0,-0.017359035948401106,1.4163977365960359
2025-12-09 22:20:00,-1,92728.57,92578.0,0.006971840052860881,1.4219752086383246
2025-12-10 00:15:00,-1,92950.3,92396.24,0.02910358992209247,1.4452580805759987
2025-12-10 02:55:00,-1,92516.68,92495.68,-0.0014799389912166093,1.4437781415847821
2025-12-10 06:40:00,1,92559.78,92687.82,0.013246295739017054,1.4543751781759957
2025-12-10 10:05:00,-1,92567.92,92987.07,-0.07302095502282406,1.3813542231531717
2025-12-10 10:35:00,1,92450.16,92366.85,-0.009879115110888983,1.3714751080422827
2025-12-10 11:30:00,-1,92320.01,92280.78,0.00016602680847605184,1.3716079294890635
2025-12-10 18:35:00,1,92352.44,93006.22,0.0571809302162902,1.4173526736620956
2025-12-10 21:10:00,1,92453.89,92278.48,-0.005610066046848329,1.4117426076152473
2025-12-10 21:30:00,-1,92533.12,92234.7,0.0078908813851322,1.418055312723353
2025-12-11 05:00:00,-1,90104.83,90277.75,-0.018798766028391176,1.3992565466949618
2025-12-11 06:25:00,1,90275.11,90111.2,-0.02823397452457743,1.3710225721703844
2025-12-11 07:25:00,1,90267.22,90127.8,-0.024584748772934335,1.34643782339745
2025-12-11 09:50:00,1,90310.35,90237.35,-0.013825067704277591,1.3326127556931726
2025-12-11 17:25:00,-1,89853.41,90062.52,-0.013798804866985587,1.3188139508261871
2025-12-11 18:05:00,1,90001.56,90215.56,0.011875068993763668,1.328314006021198
2025-12-11 20:30:00,1,91055.16,91429.38,0.017458337866127088,1.3422806763140998
2025-12-12 00:35:00,1,92333.12,92351.56,-0.0008297272999957797,1.341450949014104
2025-12-12 02:10:00,-1,91968.69,92392.01,-0.027667636456380824,1.3137833125577232
2025-12-12 04:05:00,1,92178.37,92266.03,0.004163378860780001,1.3171140156463472
2025-12-12 04:25:00,1,92175.66,92208.0,-0.0005915116935794485,1.3165225039527677
2025-12-12 05:05:00,-1,92392.8,92399.6,-0.00812964331066209,1.3083928606421056
2025-12-12 05:45:00,-1,92331.17,92418.18,-0.016160329166839554,1.292232531475266
2025-12-12 07:35:00,1,92377.8,92272.47,-0.026424844331200546,1.2658076871440656
2025-12-12 10:10:00,-1,92520.56,92564.75,-0.009008286885798834,1.2567994002582668
2025-12-12 11:20:00,1,92397.84,92320.98,-0.017893599110785093,1.2389058011474816
2025-12-12 13:10:00,-1,92419.99,92369.12,0.0021747341863399905,1.2406455884965537
2025-12-12 16:30:00,-1,90409.17,89937.52,0.012419102802759369,1.2505808707387611
2025-12-12 17:25:00,-1,90089.05,89840.25,0.007581464087149289,1.2566460420084806
2025-12-12 18:50:00,-1,90596.63,90576.13,-0.0014443512795263664,1.2552016907289543
2025-12-12 21:00:00,-1,90157.93,90255.98,-0.011583457634538438,1.2436182330944159
2025-12-12 23:10:00,1,90268.12,90385.41,0.01691188853870996,1.2571477439253838
2025-12-13 01:35:00,1,90288.89,90217.47,-0.02698942092891376,1.23015832299647
2025-12-13 04:30:00,1,90350.69,90299.78,-0.026160373797156126,1.203997949199314
2025-12-13 05:45:00,1,90366.1,90288.9,-0.04177009922009063,1.1622278499792233
2025-12-13 09:50:00,1,90461.52,90429.84,-0.012094610342139892,1.1501332396370834
2025-12-13 10:55:00,1,90553.63,90595.13,0.0012159089749290385,1.1511059668170265
2025-12-13 11:45:00,1,90505.42,90391.12,-0.03820213281752563,1.1129038339995008
2025-12-13 13:25:00,-1,90341.05,90229.99,0.015583478202450964,1.1253706165614616
2025-12-13 18:15:00,-1,90136.25,90122.0,-0.005281807022084526,1.120088809539377
2025-12-13 20:50:00,1,90178.16,90120.0,-0.033096588357826334,1.0869922211815508
2025-12-14 01:15:00,1,90300.03,90419.74,0.010713465567401992,1.0955629936354725
